UID,MaritalStatus,CreditScore,AnnualIncome,NetWorth,EmploymentStatus,RiskScore,AgeGroup,PhoneNumber,Email
LEAD_5bb5f9e0cf0c490ab88dde81fbedeef9,Single,626,53859,281583,Employed,40.0,36-50,'+91-9644924297',5bb5f9@testmail.in
LEAD_69f83d5e3c3e4c7ebfeb94db2be575ce,Single,592,36809,61248,Employed,61.0,26-35,'+91-7217926404',69f83d@mail.com
LEAD_9966d2a75a99404cb2485ef9a55c3441,Single,518,86011,1827,Employed,40.0,36-50,'+91-0551230709',9966d2@mail.com
LEAD_7ba9573ad5b6444bb3fde9aa73fcc061,Divorced,624,80363,6290,Unemployed,50.0,36-50,'+91-8642751390',7ba957@mail.com
LEAD_a7309ff00a864b60a8836dd4171f5a72,Married,526,45730,48701,Employed,56.0,36-50,'+91-3838870585',a7309f@testmail.in
LEAD_77380c4f401b432f84a3002b45bc33a7,Divorced,505,43491,30587,Self-Employed,55.0,18-25,'+91-2458742529',77380c@testmail.in
LEAD_3de18768f0584e8fbc687fefe6c86792,Married,606,57985,6481,Employed,41.6,36-50,'+91-3803013044',3de187@mail.com
LEAD_2dfc6cb34f944adf815f944bec5ab1f8,Married,644,15536,64378,Employed,55.0,36-50,'+91-5753841561',2dfc6c@mail.com
LEAD_468ebee13a7046c09ccb99a078f0824f,Married,565,50578,56956,Self-Employed,52.0,36-50,'+91-2764867475',468ebe@mail.com
LEAD_53688c7cbc39451dbcc5c5ca9e54a2c4,Married,615,73445,18239,Employed,65.0,36-50,'+91-4697544070',53688c@testmail.in
LEAD_371ae94ddf9b47db90c9be28143e5ddf,Single,552,36821,184194,Employed,56.0,36-50,'+91-7183909738',371ae9@example.com
LEAD_2533e0e7c25c4f65bfcc91bcefabfb04,Single,626,37299,4274,Employed,38.4,51+,'+91-0629909971',2533e0@testmail.in
LEAD_78523ffa1d3a4bb699f8bec259fd2e5d,Widowed,590,47911,297176,Employed,41.6,36-50,'+91-2922720039',78523f@example.com
LEAD_62ea8412b594481ba2e3380ac5a83845,Single,653,43873,4452,Employed,52.0,26-35,'+91-0014090143',62ea84@example.com
LEAD_014ef8c84f4a47eabeeb1301a25c9f5f,Married,565,50829,111395,Unemployed,49.0,36-50,'+91-2941586679',014ef8@example.com
LEAD_b535bfe1a5e54f32840ca230f0ab4b33,Married,488,24468,5781,Employed,55.0,18-25,'+91-6860381125',b535bf@testmail.in
LEAD_492114a42be648f08884c25a108a824f,Single,615,131923,23443,Unemployed,49.0,36-50,'+91-8063838658',492114@example.com
LEAD_c97d6afc10db46379ab418ab1c36cb0a,Married,534,28162,11637,Employed,52.0,36-50,'+91-5385989770',c97d6a@example.com
LEAD_0ee24aa937ba442c8e289777891fd739,Married,612,76916,6022,Self-Employed,55.0,36-50,'+91-6171486641',0ee24a@mail.com
LEAD_21fc47c917de456fa06e7f1e7172aab6,Married,643,52792,274223,Employed,46.0,51+,'+91-0489370455',21fc47@example.com
LEAD_2c2d5b0c3b3c4fa298316b84df58dfff,Married,588,54910,47233,Employed,44.0,36-50,'+91-3653082931',2c2d5b@example.com
LEAD_0615b05606314cd8998d7791532cf25d,Single,520,83202,10546,Employed,58.0,36-50,'+91-9755469998',0615b0@mail.com
LEAD_585cbdf98ab14dc5ba735206c8006781,Married,488,141302,33397,Employed,40.8,36-50,'+91-6504721291',585cbd@example.com
LEAD_04b1603f99334626bab589eefc82adee,Single,657,75930,120144,Employed,38.4,51+,'+91-1304060452',04b160@testmail.in
LEAD_c28529ab0e9d43baa69156bad9827bec,Divorced,627,45517,8006,Employed,63.0,36-50,'+91-2929324549',c28529@mail.com
LEAD_f6472979c7e74eaa8387fd15cba2adc4,Divorced,551,59158,58331,Employed,51.0,26-35,'+91-0854815051',f64729@example.com
LEAD_0a22bd132cc54f478fb2dd8d8f8cbb9d,Divorced,564,183824,7384,Employed,42.4,36-50,'+91-8212475479',0a22bd@testmail.in
LEAD_2928c121a9894da3a2794678f8735691,Married,534,60287,10932,Self-Employed,55.0,51+,'+91-3372870061',2928c1@mail.com
LEAD_06eb66faec3e4e159f1f4785c6c7903f,Single,532,15000,1502,Self-Employed,59.0,36-50,'+91-8516788627',06eb66@mail.com
LEAD_054682466ddf480faff6eb2f71ca5fe7,Divorced,581,44073,78699,Employed,53.0,36-50,'+91-1900276766',054682@example.com
LEAD_25113063907c4e8db8d47f27feac3aed,Married,555,38182,106324,Employed,48.0,51+,'+91-1808310195',251130@mail.com
LEAD_dfc77ed19b5845c69e499535887e2837,Divorced,596,81592,15359,Employed,45.6,51+,'+91-1663418396',dfc77e@testmail.in
LEAD_592c2048cce2481db90e93b704e60438,Married,585,20297,51374,Employed,57.0,36-50,'+91-4780748137',592c20@testmail.in
LEAD_cd70be1793214b0abb79e07edc20ee66,Single,617,31131,6903,Unemployed,67.0,26-35,'+91-5025200623',cd70be@example.com
LEAD_03192dcdacd44a78bb54b31dbc008488,Divorced,594,46201,104533,Employed,49.0,36-50,'+91-3836022687',03192d@mail.com
LEAD_81884f0eda7b4c0a896c2686225dcdaa,Single,597,71991,27754,Unemployed,53.0,36-50,'+91-6708080401',81884f@example.com
LEAD_2054b3d43bba4c578ab8b131a3195ee1,Single,592,54839,47947,Employed,49.0,36-50,'+91-0752200717',2054b3@mail.com
LEAD_b5e736705b0444fe8f1c980f0cc70123,Single,567,52009,43507,Employed,50.0,36-50,'+91-2738235690',b5e736@mail.com
LEAD_b68fc80a068b4949bf5dc4fd7f1888d4,Single,455,44856,27727,Employed,52.0,26-35,'+91-9027600762',b68fc8@mail.com
LEAD_55792bad4e5a43a3b2b0e000121cc85f,Widowed,514,30114,58172,Employed,50.0,36-50,'+91-3985623653',55792b@testmail.in
LEAD_0f9f710c2b7a486f95af3befa0643360,Divorced,595,80914,14954,Employed,57.0,36-50,'+91-0257942627',0f9f71@example.com
LEAD_a0310e6d46174798ab028fb517fb6f30,Divorced,603,31387,67607,Employed,48.0,36-50,'+91-3327927962',a0310e@mail.com
LEAD_6c2642f8a2aa4ed6abd3bfa3c2c74c20,Married,538,40556,8114,Employed,56.0,26-35,'+91-5936844743',6c2642@testmail.in
LEAD_56d60326679842cf8354ce2f58a244aa,Single,546,26477,108192,Employed,56.0,36-50,'+91-9823839979',56d603@testmail.in
LEAD_ec25120e7f8748ca89daa61615699b95,Married,660,63699,1579,Employed,35.2,51+,'+91-4793310305',ec2512@example.com
LEAD_535eb4a30c20463e9c6922260837abff,Married,559,50548,14960,Employed,58.0,18-25,'+91-1048825742',535eb4@example.com
LEAD_946c099a15704c1db4736f233370dcf1,Married,528,43878,38918,Employed,55.0,18-25,'+91-0655559506',946c09@example.com
LEAD_a4b4837fe18d4b44a78db04b8bca2dd2,Divorced,597,35216,14505,Employed,55.0,51+,'+91-6420042009',a4b483@example.com
LEAD_ddd7fc068f1742baa523b0ea855c24ab,Divorced,651,128958,76557,Employed,32.0,36-50,'+91-1187100226',ddd7fc@testmail.in
LEAD_36c8bfdfb41d4ab4bc91fb8a748b078c,Divorced,559,72133,24521,Employed,44.0,36-50,'+91-4187160037',36c8bf@testmail.in
LEAD_5aebefe2a58443d58d3094b559978815,Single,436,34857,49533,Employed,54.0,26-35,'+91-5516722123',5aebef@testmail.in
LEAD_2a67b48182fc43659cf73af2d0e2f33f,Married,606,58721,10184,Self-Employed,49.6,36-50,'+91-2740330300',2a67b4@example.com
LEAD_f7f39e3433b846d6911b4cdc07276da8,Divorced,416,23845,24894,Employed,54.0,36-50,'+91-0967233181',f7f39e@testmail.in
LEAD_122c7586cb5a4ae4bd66213f02bc04f8,Married,501,27566,9174,Employed,61.0,18-25,'+91-7040623192',122c75@testmail.in
LEAD_678bafaceebf475cba4d7dd00c9f19a1,Divorced,537,97665,13684,Employed,39.2,51+,'+91-7067683979',678baf@example.com
LEAD_729e733940f14493bb108c5ddb3cac2a,Single,631,42554,65124,Employed,50.0,36-50,'+91-9185497385',729e73@example.com
LEAD_1a9ef9d2dec145b296cdeeea56d515dd,Divorced,597,262140,1222,Employed,40.0,26-35,'+91-2825232358',1a9ef9@example.com
LEAD_7157588eabde42d09de89df02945c612,Married,565,16019,95569,Employed,49.0,26-35,'+91-3760171596',715758@example.com
LEAD_c725bbebcbf5401aa2bfcb3516fe01b2,Divorced,622,61034,10040,Employed,38.4,18-25,'+91-6940742123',c725bb@example.com
LEAD_6716d702e7da40268d3e6f55b1b6f05d,Single,604,62488,16514,Employed,40.8,36-50,'+91-2580736787',6716d7@testmail.in
LEAD_36c34040edee4b21b97945a6784c47ef,Married,598,51902,9539,Unemployed,62.0,36-50,'+91-6871004764',36c340@mail.com
LEAD_23b7433c333749799650f71aabf24619,Single,518,20098,178934,Employed,57.0,36-50,'+91-6231977302',23b743@testmail.in
LEAD_5ba1dc55a39f47679513641e0f486cb3,Single,620,24529,23210,Employed,57.0,51+,'+91-2733563098',5ba1dc@example.com
LEAD_0ad27929eb1d4087960da296612fe0b9,Single,549,48703,9685,Employed,50.0,18-25,'+91-0574703969',0ad279@example.com
LEAD_3fba068b805040cc91cd4f43713ba97b,Married,563,25236,16005,Employed,69.0,26-35,'+91-4434283954',3fba06@testmail.in
LEAD_638360ec3f3a4aacbba5a18e10d24c38,Married,586,97219,7769,Employed,57.0,26-35,'+91-0236383389',638360@testmail.in
LEAD_337790b710c841d0be756b2678bb4311,Married,558,44053,161719,Employed,54.0,36-50,'+91-9084589754',337790@mail.com
LEAD_02eb7149f56548e291b0bfee3f6efb91,Single,552,52718,5083,Employed,53.0,36-50,'+91-5323823966',02eb71@mail.com
LEAD_d6e22d48b7b546deba18b4b9aef11779,Single,664,61526,7322,Employed,55.0,36-50,'+91-3788763465',d6e22d@testmail.in
LEAD_ebabf9ebe22b4d12bdddf4825cc8e163,Single,607,48224,9553,Self-Employed,58.0,26-35,'+91-8364352672',ebabf9@testmail.in
LEAD_9818fd19090842efb3ddc469d2110684,Married,555,120874,261091,Employed,40.0,26-35,'+91-5129174539',9818fd@mail.com
LEAD_cd1f30d47b844048a16869afd886923b,Married,589,84816,38351,Employed,54.0,51+,'+91-7462927206',cd1f30@example.com
LEAD_b19d2fbab29c4157bacf6550bda6abce,Married,535,58419,120020,Employed,51.0,51+,'+91-0089449205',b19d2f@example.com
LEAD_3f920646f0e44e6bbc0e92119dbd43b9,Single,566,62936,66903,Unemployed,50.0,36-50,'+91-5829025321',3f9206@example.com
LEAD_447f2de0780e4e4d9ba4d450085e8d5f,Married,564,95828,2270,Employed,44.8,26-35,'+91-7632889649',447f2d@testmail.in
LEAD_363bb8787adf4937ab838e159d52be90,Married,574,40236,7800,Unemployed,59.0,51+,'+91-1299721743',363bb8@mail.com
LEAD_23476e439e6146f489bc51cd7a97db09,Single,580,15000,1742,Employed,61.0,18-25,'+91-7269472611',23476e@testmail.in
LEAD_7184998538594052817fd5960728281c,Married,562,61412,22307,Employed,46.4,26-35,'+91-9310727935',718499@mail.com
LEAD_4154af5f47d046578dfb6bf73d3fb0d6,Married,564,103818,32444,Unemployed,42.4,26-35,'+91-8580425484',4154af@testmail.in
LEAD_59ed134df9454a568bbe29f30fadfd11,Married,576,18397,10879,Employed,52.0,26-35,'+91-4099631422',59ed13@mail.com
LEAD_f3abb9e9994e488aac58decb0044e439,Married,580,35226,4094,Employed,51.0,36-50,'+91-7267568147',f3abb9@testmail.in
LEAD_97f215c3cd4c403d828ad4eca94483e5,Single,582,41965,1613,Self-Employed,68.0,26-35,'+91-3452008637',97f215@example.com
LEAD_e9f52d05ce3c4d269239168411678391,Married,578,24284,8214,Employed,67.0,36-50,'+91-6830194371',e9f52d@testmail.in
LEAD_ed6fc8aff94348fd8c76b05705cf007a,Divorced,660,60294,52239,Employed,35.2,36-50,'+91-7711553709',ed6fc8@example.com
LEAD_37fdc56350b54c959324ceb8f278645b,Single,614,24047,55515,Self-Employed,52.0,26-35,'+91-5679698278',37fdc5@mail.com
LEAD_60171791ca9a46168e7d20e1c85ac245,Married,578,40232,121858,Employed,48.0,26-35,'+91-6902487114',601717@mail.com
LEAD_4d2eed595d2e494b8ecbd2c5a4d9dcad,Single,508,64284,4747,Employed,42.4,36-50,'+91-4121177143',4d2eed@mail.com
LEAD_3da2a25a04a3496fb6c0c23ae6ff37d6,Single,665,19174,72098,Employed,51.0,36-50,'+91-8868032902',3da2a2@example.com
LEAD_caa60794476f486bba35b6d350a37ee0,Married,606,24609,320384,Employed,38.4,36-50,'+91-8568852279',caa607@testmail.in
LEAD_4db0b4393b9a434798b39ccd2b5f43b3,Divorced,566,97941,52667,Employed,53.0,36-50,'+91-8361492367',4db0b4@example.com
LEAD_80442f0e749a457d9446ff316eb66463,Married,604,32105,36160,Employed,49.0,36-50,'+91-9002669896',80442f@testmail.in
LEAD_9f5c728cb51b4abcae204b4967b92267,Single,619,15000,93354,Employed,50.0,36-50,'+91-0263306314',9f5c72@example.com
LEAD_d9b7f12cf5e24fbaaa50a7e0d561ec3b,Single,699,146309,35209,Employed,41.6,51+,'+91-1629619013',d9b7f1@mail.com
LEAD_308e9e25ea0e4e33995495f5c57a5077,Married,538,34685,28828,Employed,53.0,26-35,'+91-1104991185',308e9e@mail.com
LEAD_553877795d4f4d37b29d7d4f2ece6df5,Married,546,53265,19027,Self-Employed,47.2,26-35,'+91-2059277435',553877@mail.com
LEAD_a7beb5d2751a49a0a01c9d5c060a8eaf,Married,598,64883,46816,Self-Employed,58.0,51+,'+91-7150206008',a7beb5@mail.com
LEAD_e46cddc03b8c4a59adec2b43c1ceeb7c,Divorced,554,86673,9617,Self-Employed,60.0,36-50,'+91-9125415007',e46cdd@example.com
LEAD_11ed6a79f5204d179b1907d22d359849,Divorced,530,17446,4879,Employed,59.0,18-25,'+91-6498088761',11ed6a@testmail.in
LEAD_491c6c71eb8a4d7fb87082ddb95e3137,Married,614,43204,9895,Employed,48.0,36-50,'+91-4612574439',491c6c@testmail.in
LEAD_2977d93548f84cabbda942561dc40b34,Divorced,544,41472,5769,Employed,52.0,36-50,'+91-5514026443',2977d9@example.com
LEAD_67807ac657bb4bf09ed5bc747f97487b,Married,580,51705,8254,Employed,49.0,18-25,'+91-0167924300',67807a@testmail.in
LEAD_c8b139ea0bad4c14a3fd633d24a00e35,Single,640,108322,53395,Self-Employed,54.0,51+,'+91-5956009366',c8b139@example.com
LEAD_943dc433d8e54e05a384132f66b57eff,Single,545,52426,18759,Employed,51.0,26-35,'+91-4045738943',943dc4@example.com
LEAD_2a2b55b33461490fbbef0a9fabaafb50,Married,516,161645,16675,Employed,57.0,36-50,'+91-4438667792',2a2b55@testmail.in
LEAD_982f3b22a0e5461f91ee7a085c145c50,Married,589,50092,74409,Employed,48.0,36-50,'+91-0189001338',982f3b@mail.com
LEAD_2102b60c8f69454392451cc92bcef493,Widowed,538,82511,195613,Employed,50.0,18-25,'+91-1735843336',2102b6@testmail.in
LEAD_5ef84b0ee35f4652917d6b29d0d53bde,Single,557,21658,261985,Self-Employed,49.0,26-35,'+91-7734548966',5ef84b@example.com
LEAD_6b53a67ef42140649f3babb228b38e3b,Single,562,26266,8284,Employed,56.0,26-35,'+91-9791552204',6b53a6@mail.com
LEAD_c2b49bfd053b48a5b5be259d8fd9c1e0,Married,649,172496,46416,Employed,42.4,51+,'+91-0919445629',c2b49b@mail.com
LEAD_3dee0ac3df184b97bd38a039bf7774f0,Married,414,19399,30266,Employed,56.0,36-50,'+91-0719478075',3dee0a@example.com
LEAD_28b47d9b529442f8ab2da9e41ac9b0b5,Married,580,90603,185507,Employed,39.2,26-35,'+91-9226938209',28b47d@testmail.in
LEAD_04a000b9a10c471e9512da5251d10110,Married,568,95422,8160,Employed,38.4,26-35,'+91-6731192749',04a000@testmail.in
LEAD_70391a9b34bc4a32b87b798fd5a7a818,Married,559,102086,77571,Self-Employed,42.4,51+,'+91-9831806304',70391a@example.com
LEAD_65add818d76e4030b05c011c4fece762,Married,638,20413,8127,Employed,51.0,51+,'+91-2188289876',65add8@mail.com
LEAD_21155d375e184678a5e2731b4f2a3163,Married,641,40144,91415,Unemployed,50.0,51+,'+91-1784789325',21155d@testmail.in
LEAD_8541b72ce6874e81b4b9d90a2d0ec50a,Married,494,66908,5170,Employed,52.0,36-50,'+91-3372072382',8541b7@testmail.in
LEAD_fbde2b36d2934e3e866eedca84f79292,Divorced,623,74905,56078,Employed,62.0,36-50,'+91-9860097126',fbde2b@example.com
LEAD_fbe66e60b53b4c0e823b2041b2155f1e,Married,611,46687,16993,Employed,47.0,18-25,'+91-4997784701',fbe66e@mail.com
LEAD_21aaacab65144f6888599ccc4abc3480,Single,593,38172,98379,Unemployed,55.0,36-50,'+91-1867879972',21aaac@example.com
LEAD_76e9650774704cb995446c0fe6549f8c,Married,494,36525,40067,Employed,52.0,26-35,'+91-8024492360',76e965@testmail.in
LEAD_7635c6d3b9c64ba9b5c392eedbd5cb24,Married,604,30994,11496,Employed,49.0,18-25,'+91-0558465101',7635c6@example.com
LEAD_3bbb21512f6041f09bb4227daae9a09f,Married,641,27244,44820,Unemployed,56.0,51+,'+91-2416407762',3bbb21@example.com
LEAD_562f674ef8a542448900ad7fc2601352,Married,575,36303,86615,Employed,61.0,26-35,'+91-9797592356',562f67@testmail.in
LEAD_562c33b3776041a4ab51168c5ff4ab70,Married,569,184104,112348,Employed,38.4,51+,'+91-7430976612',562c33@mail.com
LEAD_ed0112be62fb4bc6821b0e51eba6ad5a,Married,537,37145,220370,Employed,47.0,36-50,'+91-3124934267',ed0112@example.com
LEAD_0ac888609dd047be841fa77924ba7497,Single,583,20428,99942,Employed,57.0,36-50,'+91-2143425525',0ac888@example.com
LEAD_25d793cd13c1454da2e7411b1b658190,Divorced,612,31699,103020,Unemployed,48.0,36-50,'+91-0775338421',25d793@testmail.in
LEAD_5fe1d23bafbd4ad293da1a9085a26e14,Married,527,166944,260468,Self-Employed,41.6,26-35,'+91-0747644497',5fe1d2@example.com
LEAD_90a6c96714824935ad073750785f6523,Single,642,19081,7205,Employed,49.0,51+,'+91-7821448709',90a6c9@mail.com
LEAD_bf4472e426824c1dbb813e4b0898e742,Married,539,48271,79787,Employed,53.0,36-50,'+91-6855598692',bf4472@testmail.in
LEAD_0511481279de410bb1d69f7ad8cca72c,Single,522,49167,57400,Employed,49.0,36-50,'+91-9859628831',051148@mail.com
LEAD_7d8f659d5a6e4821978c595c47ce67ed,Married,568,18818,88836,Employed,61.0,26-35,'+91-9266910261',7d8f65@mail.com
LEAD_fefe036db8fb4c24812a8e1a878c6230,Widowed,617,56838,4197,Employed,56.0,26-35,'+91-2054667206',fefe03@mail.com
LEAD_1f33b105aa9d4efcb931772b82626628,Divorced,618,32273,8002,Employed,48.0,36-50,'+91-4009182594',1f33b1@testmail.in
LEAD_e71bb8052bd24cbb82eb78b4af0ab5e1,Single,548,23405,3943,Employed,57.0,36-50,'+91-3771594624',e71bb8@testmail.in
LEAD_98d7c2745a80491d9355a5d6869e4370,Married,528,60228,27730,Employed,55.0,26-35,'+91-9092262903',98d7c2@example.com
LEAD_ed0f4070ef004d2d856b4354206948df,Divorced,620,181836,110997,Employed,41.6,18-25,'+91-6181214347',ed0f40@example.com
LEAD_e056a0f95dea4b6eb5d9933ca59003a0,Married,496,31850,6536,Employed,50.0,18-25,'+91-7738093872',e056a0@mail.com
LEAD_54a01c56587f4ae5ba6b3f9cb4804a48,Single,457,67179,20949,Employed,52.0,51+,'+91-9214992844',54a01c@mail.com
LEAD_87ce80f58f1f442f917307f4e6a2370f,Divorced,631,73351,28846,Employed,39.2,26-35,'+91-6114848398',87ce80@example.com
LEAD_c115eb33240940689ae69106765d4cb6,Single,584,63947,92697,Unemployed,52.0,26-35,'+91-6770784081',c115eb@testmail.in
LEAD_239ab24f2e474c9d94b6837e99476fdf,Single,616,43279,127783,Employed,50.0,51+,'+91-8844622017',239ab2@testmail.in
LEAD_91e61cb7d5fe4fd482246ad2b497f478,Single,615,25913,34199,Employed,52.0,26-35,'+91-6018735022',91e61c@mail.com
LEAD_9f9162fc6dd649099137aa433a08bba3,Single,536,28158,1586,Employed,55.0,26-35,'+91-0487887540',9f9162@mail.com
LEAD_8d5ab3b8f41a445b9e627590482d5094,Married,549,42463,2180,Employed,64.0,26-35,'+91-5340583648',8d5ab3@example.com
LEAD_0e8602c85deb450bbb3a7f1cc14ce1c8,Married,663,52719,8320,Employed,48.0,51+,'+91-2348294291',0e8602@mail.com
LEAD_e9c8ee4f08dc43af9f3c00340d47ca2b,Divorced,557,22167,6986,Employed,55.0,51+,'+91-1505292471',e9c8ee@testmail.in
LEAD_802cab934d494cc9ab9edac097c7b0a6,Married,598,48462,7314,Employed,56.0,36-50,'+91-2364851595',802cab@example.com
LEAD_1eb80b71c3c64540b591c636839ff670,Married,576,29521,8342,Unemployed,54.0,36-50,'+91-3805780544',1eb80b@testmail.in
LEAD_e243122d04d04735972ac6fe3c9d22f0,Single,565,67784,2823,Employed,50.0,26-35,'+91-1222742444',e24312@example.com
LEAD_f3669ed729ba44f99540bac6da32af6e,Single,680,53644,49255,Employed,54.0,51+,'+91-6113128106',f3669e@testmail.in
LEAD_0421f4618c6f4481a0de99d0e6ad2a98,Married,619,115051,64087,Employed,36.0,36-50,'+91-7637246111',0421f4@mail.com
LEAD_a5eeeebc04c0402f8bd7a2904ff6afc5,Divorced,603,55070,26487,Employed,47.0,36-50,'+91-3744503036',a5eeee@testmail.in
LEAD_399086325f0a40df9136a648beed42e8,Married,518,33791,190799,Employed,54.0,36-50,'+91-2110874765',399086@testmail.in
LEAD_2d7b1f5340ac43f2a5736fc417bf20ca,Married,559,35087,294663,Employed,46.0,36-50,'+91-3298782110',2d7b1f@testmail.in
LEAD_f747c9c18e2341e6853b4753c241fee2,Married,628,59159,33918,Employed,40.0,51+,'+91-7491066895',f747c9@example.com
LEAD_281837182c5c48deb7e4888560459474,Married,646,55282,38773,Employed,56.0,36-50,'+91-9222816981',281837@example.com
LEAD_eb78f9419e6143578bc3c04d1d6bcee9,Married,602,97804,3800,Employed,54.0,51+,'+91-4585741893',eb78f9@example.com
LEAD_aaf0f43127ef463aa6b70785ec1e78c0,Married,555,37554,7970,Employed,56.0,36-50,'+91-2243579691',aaf0f4@example.com
LEAD_7e8cb08639bd47d4ba4dd94431308591,Single,637,47882,22958,Employed,48.0,26-35,'+91-3936835099',7e8cb0@mail.com
LEAD_01edea6811274666abd40a1fd455f44b,Married,483,43119,8405,Employed,61.0,26-35,'+91-1526745204',01edea@mail.com
LEAD_e379fa1aec604ffaa48038d6d23a8958,Single,572,15000,190644,Employed,52.0,36-50,'+91-7409437429',e379fa@example.com
LEAD_97cae851b6a64284a1e6bb0f3913c288,Single,599,60454,49356,Employed,45.6,26-35,'+91-6694788920',97cae8@testmail.in
LEAD_fdf144ff68a64b25b5639833d96e7cc6,Single,600,33377,14411,Employed,47.0,26-35,'+91-8824541642',fdf144@example.com
LEAD_884ef6114dd9409c855c33b0bf11e23d,Married,557,47256,238861,Employed,48.0,51+,'+91-5846757112',884ef6@mail.com
LEAD_e8e957b5bf824ffd9c329bba340f9542,Single,600,29861,305780,Employed,47.0,26-35,'+91-8488103029',e8e957@example.com
LEAD_c696bcae45eb4bc59505043f79e7d82c,Married,561,66513,90653,Employed,54.0,36-50,'+91-6657721705',c696bc@testmail.in
LEAD_da4d2c32a4af46fc88e371a19ea4165e,Married,614,92127,10478,Employed,52.0,36-50,'+91-3341487900',da4d2c@testmail.in
LEAD_130cab6e88a248de8ca1afe2c2cce0ad,Single,618,40618,4083,Employed,63.0,26-35,'+91-2899072689',130cab@mail.com
LEAD_eab1c6c7627a419981c7e80fad9c550a,Single,634,57929,397751,Employed,41.0,51+,'+91-2579339385',eab1c6@testmail.in
LEAD_6eaca022410d4f6ab8e1d2cdac290c0c,Single,547,46409,12798,Employed,58.0,26-35,'+91-3860578356',6eaca0@testmail.in
LEAD_15f964b7f698402588a822a19563d6a3,Married,499,37583,123910,Employed,50.0,36-50,'+91-5338055164',15f964@testmail.in
LEAD_60827e73d8d24a0a8416e88daf89ec2f,Married,590,64390,1514,Employed,44.0,36-50,'+91-4767486183',60827e@testmail.in
LEAD_816a196bb3d54571aa19d63ce8fbb594,Married,563,254024,38533,Employed,38.4,36-50,'+91-5059711464',816a19@testmail.in
LEAD_f739661189394a12acf32a4101124575,Married,601,41469,149906,Employed,52.0,18-25,'+91-5699320926',f73966@mail.com
LEAD_3d4b20b3f12c48259c9ec883800f2a05,Married,579,77305,72847,Employed,41.6,36-50,'+91-5583548572',3d4b20@example.com
LEAD_3b0c2ad7bee54a77b626e40964845288,Married,646,40074,17954,Self-Employed,46.4,36-50,'+91-2347446387',3b0c2a@mail.com
LEAD_74f651ec51494cff9978fd6458a0426d,Divorced,579,29354,1738,Employed,53.0,26-35,'+91-3696144787',74f651@example.com
LEAD_8472cb7b917249f2a3ec71af3b2f2d8e,Married,514,25397,24149,Unemployed,69.0,36-50,'+91-8534331535',8472cb@example.com
LEAD_e78e2d119dde42a6aa5f4bd8c24b8541,Married,642,121604,60476,Employed,38.4,36-50,'+91-5878712841',e78e2d@testmail.in
LEAD_13302491db8847c594da57759abc5d18,Married,594,60050,88277,Employed,58.0,18-25,'+91-1156845368',133024@example.com
LEAD_119addafab0d4974baf39feab904101b,Divorced,580,43797,51338,Unemployed,58.0,26-35,'+91-8971085828',119add@example.com
LEAD_059ef18b6bc94a4882205f3b0069fbad,Single,586,55130,45805,Employed,45.6,51+,'+91-5343432504',059ef1@mail.com
